   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   4.1809284e+01  -8.3637939e+01   2.8400000e-01   1.0000000e+00   1.1100000e-01   2.1250000e-01   1.7440000e-01   1.5610000e-01   2.4870000e-01   3.2660000e-01   2.8680000e-01   2.0070000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3305828e+01  -8.2516541e+01   3.5100000e-01   1.0000000e+00   5.5000000e-02   1.9220000e-01   1.5360000e-01   1.1700000e-01   2.4990000e-01   3.0790000e-01   2.3340000e-01   1.2500000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3348980e+01  -8.2520355e+01   2.3600000e-01   1.0000000e+00   1.9400000e-01   1.8010000e-01   1.4590000e-01   1.0450000e-01   2.7250000e-01   3.2210000e-01             NaN   1.1820000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   4.2352985e+01  -8.4341476e+01   2.0500000e-01   1.0000000e+00   3.3300000e-01   1.9750000e-01   1.6370000e-01   1.4920000e-01   2.5410000e-01   3.4230000e-01   3.1110000e-01   2.0050000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3280735e+01  -8.2865387e+01   5.5200000e-01   4.0000000e-01   3.3300000e-01   1.9690000e-01   1.5800000e-01   1.1720000e-01   2.4960000e-01   2.9160000e-01   1.9950000e-01   1.0000000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3364918e+01  -8.2874115e+01   4.6800000e-01   8.0000000e-01   1.3800000e-01   1.9470000e-01   1.5510000e-01   1.1410000e-01   2.4840000e-01   2.9060000e-01   1.9790000e-01   1.0630000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   4.0706299e+01  -8.4156563e+01   2.2500000e-01   1.0000000e+00   1.9400000e-01   1.9390000e-01   1.6590000e-01   1.4240000e-01   3.0630000e-01   3.3670000e-01   2.9730000e-01   1.8570000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   4.0748459e+01  -8.4160789e+01   2.0200000e-01   1.0000000e+00   1.3800000e-01   1.9770000e-01   1.6950000e-01   1.4920000e-01   2.9170000e-01   3.3330000e-01   2.6560000e-01   1.9050000e-01
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3358215e+01  -8.2958458e+01   3.9600000e-01   4.0000000e-01   5.5000000e-02   1.8360000e-01   1.4540000e-01   1.0590000e-01   2.4550000e-01   2.8660000e-01   1.9570000e-01   9.7900000e-02
   2.0062740e+03   2.0060000e+03   4.0000000e+00   1.0000000e+02   3.3351566e+01  -8.3041435e+01   3.6400000e-01   0.0000000e+00   3.3300000e-01   1.7770000e-01   1.4090000e-01   1.0340000e-01   2.4430000e-01   2.8680000e-01   2.1990000e-01   9.6300000e-02
