   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2058315e+01  -8.3553146e+01   3.9200000e-01   4.0000000e-01   2.2200000e-01   2.3540000e-01   1.9170000e-01   1.4720000e-01   3.5260000e-01   3.9820000e-01             NaN   1.4590000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.5153191e+01  -8.3959229e+01   2.1400000e-01   1.0000000e+00   2.2200000e-01   2.1700000e-01   1.6660000e-01   1.3050000e-01   2.4830000e-01   3.2060000e-01   2.5680000e-01   1.4760000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1979496e+01  -8.3687477e+01   3.6200000e-01   1.0000000e-01   1.1100000e-01   2.3690000e-01   1.9850000e-01   1.6490000e-01   3.4670000e-01   4.0460000e-01   2.7600000e-01   1.8220000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9792736e+01  -8.4833710e+01   2.4500000e-01   5.0000000e-01   5.5000000e-02   2.3700000e-01   1.9960000e-01   1.6750000e-01   3.3080000e-01   3.7080000e-01   3.2020000e-01   2.0010000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1611616e+01  -8.3916290e+01   1.3640000e+00   0.0000000e+00   1.1100000e-01   2.7520000e-01   2.3720000e-01   2.0300000e-01   3.6260000e-01   3.8680000e-01   2.4290000e-01   1.4550000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2691383e+01  -8.4070518e+01   2.4300000e-01   0.0000000e+00   3.3300000e-01   2.0530000e-01   1.6020000e-01   1.1410000e-01   2.9910000e-01   3.3010000e-01   1.9770000e-01   9.0800000e-02
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1888943e+01  -8.4098618e+01   2.7500000e-01   1.0000000e+00   3.3300000e-01   2.2440000e-01   1.8290000e-01   1.4340000e-01   3.2680000e-01   3.7950000e-01   3.1590000e-01   1.7190000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2153233e+01  -8.4134880e+01   3.5100000e-01   0.0000000e+00   3.3300000e-01   2.1630000e-01   1.7400000e-01   1.3130000e-01   3.2230000e-01   3.4090000e-01   2.2400000e-01   1.1160000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1881903e+01  -8.4232841e+01   2.4700000e-01   1.0000000e+00   3.3300000e-01   2.2840000e-01   1.9180000e-01   1.4960000e-01   3.8210000e-01   4.2980000e-01   3.4780000e-01   2.1680000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9370491e+01  -8.5236847e+01   2.2400000e-01   1.0000000e+00   3.0500000e-01   2.3240000e-01   1.8900000e-01   1.5590000e-01   3.0890000e-01   4.0230000e-01   3.4340000e-01   2.1200000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9421803e+01  -8.5239807e+01   2.1500000e-01   1.0000000e+00   3.8800000e-01   2.2830000e-01   1.8060000e-01   1.5030000e-01   2.8010000e-01   3.5100000e-01   2.9430000e-01   1.9350000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9389313e+01  -8.5242661e+01   2.3800000e-01   1.0000000e+00   5.5000000e-02   2.3140000e-01   1.8630000e-01   1.5360000e-01   3.0100000e-01   3.7500000e-01   3.1740000e-01   1.9890000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9440624e+01  -8.5245689e+01   2.2100000e-01   1.0000000e+00   1.6600000e-01   2.2860000e-01   1.8000000e-01   1.4970000e-01   2.6890000e-01   3.4740000e-01   3.1090000e-01   1.9290000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.9462078e+01  -8.5255356e+01   2.3500000e-01   1.0000000e+00   1.6600000e-01   2.2800000e-01   1.8060000e-01   1.5040000e-01   2.6400000e-01   3.3670000e-01   2.9190000e-01   1.8350000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2119743e+01  -8.4395790e+01   2.1800000e-01   4.0000000e-01   2.5000000e-01   2.0630000e-01   1.6320000e-01   1.2440000e-01   2.9090000e-01   3.4220000e-01   2.2480000e-01   1.3320000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2190125e+01  -8.4405228e+01   2.6600000e-01   0.0000000e+00   2.2200000e-01   2.0870000e-01   1.6800000e-01   1.2390000e-01   3.3070000e-01   3.6450000e-01   2.0120000e-01   1.2390000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.7596561e+01  -8.5156471e+01   2.1200000e-01   0.0000000e+00   3.3300000e-01   2.1300000e-01   1.8590000e-01   1.3970000e-01   4.5260000e-01   4.7580000e-01   3.0690000e-01   1.5690000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1968569e+01  -8.4501419e+01   2.2200000e-01   1.0000000e+00   1.9400000e-01   2.1570000e-01   1.7950000e-01   1.4500000e-01   3.3690000e-01   4.0100000e-01   2.8920000e-01   1.8230000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2132347e+01  -8.4531181e+01   3.1000000e-01   0.0000000e+00   2.2200000e-01   2.0500000e-01   1.6140000e-01   1.1760000e-01   3.0740000e-01   3.3890000e-01   2.0780000e-01   9.8700000e-02
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.7886124e+01  -8.5324715e+01   2.1600000e-01   0.0000000e+00   2.2200000e-01   2.1560000e-01   1.8840000e-01   1.4590000e-01   4.1720000e-01   4.5900000e-01   3.1390000e-01   1.6610000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8052185e+01  -8.5354973e+01   2.4200000e-01   4.0000000e-01   3.0500000e-01   2.1940000e-01   1.8300000e-01   1.4220000e-01   3.4960000e-01   4.1520000e-01   2.9980000e-01   1.6210000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8102604e+01  -8.5358910e+01   2.5200000e-01   1.0000000e-01   1.6600000e-01   2.2070000e-01   1.8890000e-01   1.4680000e-01   3.8770000e-01   4.3980000e-01   3.1370000e-01   1.6900000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8122589e+01  -8.5364822e+01   2.6600000e-01   4.0000000e-01   4.1600000e-01   2.2160000e-01   1.8840000e-01   1.4490000e-01   3.7470000e-01   4.3390000e-01   3.0970000e-01   1.6570000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8173054e+01  -8.5367828e+01   2.6500000e-01   4.0000000e-01   3.3300000e-01   2.2250000e-01   1.8990000e-01   1.4670000e-01   3.8300000e-01   4.4660000e-01   3.1520000e-01   1.6970000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8223515e+01  -8.5370972e+01   2.9000000e-01   0.0000000e+00   3.3300000e-01   2.2110000e-01   1.8480000e-01   1.4400000e-01   3.5410000e-01   3.8290000e-01   2.5390000e-01   1.5390000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1737690e+01  -8.4602623e+01   5.5800000e-01   0.0000000e+00   2.2200000e-01   2.3560000e-01   1.9840000e-01   1.6740000e-01   3.7490000e-01   4.0940000e-01   2.6030000e-01   1.6980000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1860785e+01  -8.4620369e+01   3.5100000e-01   0.0000000e+00   3.3300000e-01   2.1190000e-01   1.7170000e-01   1.2870000e-01   3.3990000e-01   3.6810000e-01   2.3630000e-01   1.2370000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8073711e+01  -8.5485451e+01   2.3900000e-01   1.0000000e-01   1.3800000e-01   2.1860000e-01   1.8470000e-01   1.4690000e-01   3.5850000e-01   3.9910000e-01   2.9900000e-01   1.6940000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8217472e+01  -8.5507370e+01   3.0900000e-01   5.0000000e-01   8.3000000e-02   2.2600000e-01   1.8790000e-01   1.4970000e-01   3.2930000e-01   3.6430000e-01   2.5760000e-01   1.6670000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8290592e+01  -8.5520653e+01   2.8600000e-01   1.0000000e+00   1.3800000e-01   2.2910000e-01   1.9020000e-01   1.4900000e-01   3.2540000e-01   3.6610000e-01   2.7950000e-01   1.6260000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8340675e+01  -8.5523132e+01   3.2500000e-01   9.0000000e-01   1.6600000e-01   2.2890000e-01   1.8940000e-01   1.4850000e-01   3.2780000e-01   3.7740000e-01   2.7280000e-01   1.6640000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8648911e+01  -8.5571907e+01   3.8400000e-01   8.0000000e-01   2.2200000e-01   2.3460000e-01   1.9000000e-01   1.5400000e-01   2.9510000e-01   3.6100000e-01   2.8270000e-01   1.6830000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1903336e+01  -8.4748367e+01   3.0200000e-01   1.0000000e-01   3.3300000e-01   2.0500000e-01   1.6510000e-01   1.2010000e-01   3.3010000e-01   3.6200000e-01   2.1350000e-01   1.1610000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.2023819e+01  -8.4762070e+01   2.4900000e-01   0.0000000e+00   8.3000000e-02   2.0320000e-01   1.6420000e-01   1.2620000e-01   3.1650000e-01   3.5770000e-01   2.2580000e-01   1.2970000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1998030e+01  -8.4768410e+01   2.9500000e-01   0.0000000e+00   3.0500000e-01   2.0510000e-01   1.6410000e-01   1.2790000e-01   3.1350000e-01   3.4650000e-01   2.3060000e-01   1.2300000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.8161755e+01  -8.5637657e+01   2.6700000e-01   0.0000000e+00   8.3000000e-02   2.2250000e-01   1.8620000e-01   1.5130000e-01   3.2450000e-01   3.4940000e-01   2.6100000e-01   1.5750000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1822603e+01  -8.4855278e+01   3.1200000e-01   0.0000000e+00   2.5000000e-01   2.0140000e-01   1.5740000e-01   1.1410000e-01   2.8720000e-01   3.3240000e-01   2.0780000e-01   1.0110000e-01
   2.0042732e+03   2.0040000e+03   4.0000000e+00   1.0000000e+02   3.1797647e+01  -8.4861420e+01   2.9000000e-01   8.0000000e-01   3.6100000e-01   2.0560000e-01   1.6350000e-01   1.1850000e-01   2.9720000e-01   3.5360000e-01   2.3040000e-01   1.1940000e-01
