Col#1   Time UTC (hrs) for June 27, 2023
Col#2   Total Scattering Coefficient at 450nm (1/Mm)
Col#3   Total Scattering Coefficient at 550nm (1/Mm)
Col#4   Total Scattering Coefficient at 700nm (1/Mm)

Note: -9999 is a filled value


   1.1583333e+00   2.6233557e+01   1.9141428e+01   1.3480934e+01
   1.1750000e+00   2.7030539e+01   1.9992693e+01   1.4791047e+01
   1.1916667e+00   2.7762899e+01   2.0452179e+01   1.4008275e+01
   1.2083333e+00   2.6578825e+01   1.9893705e+01   1.3490188e+01
   1.2250000e+00   2.6347696e+01   1.9130150e+01   1.2636010e+01
   1.2416667e+00   2.6756916e+01   1.9335129e+01   1.3411860e+01
   1.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   1.2750000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   1.2916667e+00   1.9568520e+01   1.2025699e+01   6.3983879e+00
   1.3083333e+00   2.0026461e+01   1.2391191e+01   6.8949633e+00
   1.3250000e+00   1.8747147e+01   1.1773613e+01   6.9916878e+00
   1.3416667e+00   1.9254709e+01   1.2648382e+01   6.7916093e+00
   1.3583333e+00   1.8980753e+01   1.2370223e+01   6.7122989e+00
   1.3750000e+00   1.8670866e+01   1.2783777e+01   6.4596229e+00
   1.3916667e+00   1.8625223e+01   1.2369402e+01   7.0884881e+00
   1.4083333e+00   1.9567913e+01   1.2197268e+01   6.5989389e+00
   1.4250000e+00   1.8798956e+01   1.2309239e+01   6.8032460e+00
   1.4416667e+00   1.8838898e+01   1.2471842e+01   6.4331574e+00
   1.4583333e+00   1.9974602e+01   1.2360634e+01   6.5762806e+00
   1.4750000e+00   1.8121489e+01   1.2146873e+01   6.3030696e+00
   1.4916667e+00   1.8704491e+01   1.2045338e+01   6.8633947e+00
   1.5083333e+00   1.9260241e+01   1.2258151e+01   6.7550178e+00
   1.5250000e+00   1.8344955e+01   1.2679741e+01   6.7819881e+00
   1.5416667e+00   1.8938381e+01   1.2504101e+01   6.4677725e+00
   1.5583333e+00   1.8511724e+01   1.2089647e+01   7.0293951e+00
   1.5750000e+00   1.8475479e+01   1.2282115e+01   7.1454248e+00
   1.5916667e+00   1.8911711e+01   1.2537939e+01   6.8260169e+00
   1.6083333e+00   1.9452166e+01   1.2688357e+01   6.4167767e+00
   1.6250000e+00   1.8856318e+01   1.2387410e+01   6.4991789e+00
   1.6416667e+00   1.8263498e+01   1.1855387e+01   6.7739201e+00
   1.6583333e+00   1.8666082e+01   1.2025971e+01   6.4773932e+00
   1.6750000e+00   1.8700056e+01   1.2268819e+01   6.5246015e+00
   1.6916667e+00   1.8909422e+01   1.2536265e+01   6.6211524e+00
   1.7083333e+00   1.9774721e+01   1.2412624e+01   6.7945938e+00
   1.7250000e+00   1.8934919e+01   1.1960344e+01   6.5387926e+00
   1.7416667e+00   1.9136637e+01   1.1887394e+01   6.7223864e+00
   1.7583333e+00   1.8556950e+01   1.2551764e+01   7.0731807e+00
   1.7750000e+00   1.8398413e+01   1.2205376e+01   6.7086544e+00
   1.7916667e+00   1.8539387e+01   1.1999618e+01   7.3521929e+00
   1.8083333e+00   1.8168024e+01   1.1915335e+01   6.8169947e+00
   1.8250000e+00   1.8119160e+01   1.1804104e+01   6.5259104e+00
   1.8416667e+00   1.8180286e+01   1.2902358e+01   7.0050292e+00
   1.8583333e+00   1.8730486e+01   1.2284186e+01   6.7677102e+00
   1.8750000e+00   1.9092066e+01   1.2737388e+01   6.8333602e+00
   1.8916667e+00   1.8727922e+01   1.1421345e+01   6.1261501e+00
   1.9083333e+00   1.8733290e+01   1.2209508e+01   6.6941166e+00
   1.9250000e+00   1.8441719e+01   1.1992419e+01   6.6262527e+00
   1.9416667e+00   1.8341093e+01   1.2231992e+01   6.6533256e+00
   1.9583333e+00   1.7927597e+01   1.1502339e+01   6.5939617e+00
   1.9750000e+00   1.7926250e+01   1.1669508e+01   6.6997328e+00
   1.9916667e+00   1.8465399e+01   1.2360083e+01   6.6128507e+00
   2.0083333e+00   1.7669004e+01   1.2098864e+01   6.6147833e+00
   2.0250000e+00   1.7614122e+01   1.1738768e+01   6.1303606e+00
   2.0416667e+00   1.7926815e+01   1.2170150e+01   6.6333885e+00
   2.0583333e+00   1.8156141e+01   1.1935645e+01   6.7232924e+00
   2.0750000e+00   1.8066776e+01   1.1644228e+01   6.5155506e+00
   2.0916667e+00   1.8749130e+01   1.2186832e+01   6.8998237e+00
   2.1083333e+00   1.7893106e+01   1.1707598e+01   6.5194039e+00
   2.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.1416667e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.1583333e+00   2.4735746e+01   1.8020811e+01   1.2338615e+01
   2.1750000e+00   2.5477524e+01   1.8820953e+01   1.3198312e+01
   2.1916667e+00   2.5550583e+01   1.8419302e+01   1.3245440e+01
   2.2083333e+00   2.4873137e+01   1.7931139e+01   1.2534417e+01
   2.2250000e+00   2.5370960e+01   1.8400423e+01   1.3510583e+01
   2.2416667e+00   2.5532625e+01   1.8128263e+01   1.2627600e+01
   2.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.2750000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.2916667e+00   1.7752111e+01   1.1854491e+01   6.5313230e+00
   2.3083333e+00   1.7764786e+01   1.1643966e+01   6.3166323e+00
   2.3250000e+00   1.8588858e+01   1.1542394e+01   6.1731892e+00
   2.3416667e+00   1.8184885e+01   1.1869806e+01   7.0316000e+00
   2.3583333e+00   1.7724360e+01   1.1976570e+01   6.4574308e+00
   2.3750000e+00   1.7595821e+01   1.1973259e+01   6.4458084e+00
   2.3916667e+00   1.8085497e+01   1.2205099e+01   6.3462911e+00
   2.4083333e+00   1.8152664e+01   1.1753348e+01   6.1354370e+00
   2.4250000e+00   1.7556166e+01   1.2048562e+01   6.2679386e+00
   2.4416667e+00   1.8113033e+01   1.1397163e+01   6.5214224e+00
   2.4583333e+00   1.7831757e+01   1.1856853e+01   5.4091988e+00
   2.4750000e+00   1.8130697e+01   1.1763638e+01   6.5169730e+00
   2.4916667e+00   1.8168846e+01   1.2112780e+01   6.0318112e+00
   2.5083333e+00   1.8047981e+01   1.1636633e+01   6.3583474e+00
   2.5250000e+00   1.8658985e+01   1.2134278e+01   6.6092134e+00
   2.5416667e+00   1.8422079e+01   1.1668139e+01   6.0949502e+00
   2.5583333e+00   1.8134178e+01   1.1886233e+01   6.1940484e+00
   2.5750000e+00   1.7130529e+01   1.2178576e+01   6.1561294e+00
   2.5916667e+00   1.8343113e+01   1.1965863e+01   6.4502220e+00
   2.6083333e+00   1.8787022e+01   1.1962880e+01   6.3969455e+00
   2.6250000e+00   1.8423769e+01   1.2209900e+01   6.8754573e+00
   2.6416667e+00   1.8264357e+01   1.2350739e+01   6.8948579e+00
   2.6583333e+00   1.9027077e+01   1.2824515e+01   6.3752527e+00
   2.6750000e+00   1.8230360e+01   1.2231458e+01   6.3075099e+00
   2.6916667e+00   1.9281546e+01   1.2105981e+01   6.3273344e+00
   2.7083333e+00   1.8684809e+01   1.2784690e+01   6.8066902e+00
   2.7250000e+00   1.9560036e+01   1.2589318e+01   6.6444101e+00
   2.7416667e+00   1.9088560e+01   1.2426099e+01   6.5091138e+00
   2.7583333e+00   1.8757896e+01   1.2725001e+01   6.9576344e+00
   2.7750000e+00   1.9604406e+01   1.2782978e+01   6.8048959e+00
   2.7916667e+00   2.0556826e+01   1.3158614e+01   6.9509420e+00
   2.8083333e+00   1.9402525e+01   1.2749920e+01   6.4846063e+00
   2.8250000e+00   1.9592695e+01   1.3270028e+01   6.9185696e+00
   2.8416667e+00   1.9927490e+01   1.3065672e+01   7.0222774e+00
   2.8583333e+00   1.9661739e+01   1.2502356e+01   6.4635077e+00
   2.8750000e+00   1.9679438e+01   1.2704857e+01   6.9965806e+00
   2.8916667e+00   1.8731495e+01   1.2313540e+01   6.4527931e+00
   2.9083333e+00   1.9118082e+01   1.2594151e+01   6.6334577e+00
   2.9250000e+00   1.8961418e+01   1.2754561e+01   6.3225994e+00
   2.9416667e+00   2.0112297e+01   1.3055097e+01   7.5407996e+00
   2.9583333e+00   1.9608294e+01   1.3049087e+01   6.6042552e+00
   2.9750000e+00   1.9342588e+01   1.2032882e+01   6.6589551e+00
   2.9916667e+00   2.0024300e+01   1.3032136e+01   6.8977427e+00
   3.0083333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   3.0250000e+00   2.8772757e+01   2.0789549e+01   1.4129508e+01
   3.0416667e+00   2.7541716e+01   2.0294207e+01   1.4119451e+01
   3.0583333e+00   2.7568199e+01   1.9545868e+01   1.3141572e+01
   3.0750000e+00   2.6829847e+01   1.9099813e+01   1.2627417e+01
   3.0916667e+00   2.6849451e+01   1.9353712e+01   1.3087771e+01
   3.1083333e+00   2.7278811e+01   1.9523348e+01   1.2996488e+01
   3.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   3.1416667e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   3.1583333e+00   1.9770956e+01   1.3122486e+01   6.8363166e+00
   3.1750000e+00   1.9367043e+01   1.2778369e+01   7.2203507e+00
   3.1916667e+00   1.9943474e+01   1.3050876e+01   7.0118399e+00
   3.2083333e+00   2.0458759e+01   1.2735958e+01   6.9290199e+00
   3.2250000e+00   2.0317156e+01   1.3594270e+01   7.6094036e+00
   3.2416667e+00   1.9505596e+01   1.3468112e+01   7.1890683e+00
   3.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   3.2750000e+00   2.8694733e+01   2.0297092e+01   1.4129478e+01
   3.2916667e+00   2.8745340e+01   2.0471117e+01   1.4161554e+01
   3.3083333e+00   2.8961260e+01   2.0981340e+01   1.4215646e+01
   3.3250000e+00   2.8442022e+01   2.0452919e+01   1.4831771e+01
   3.3416667e+00   2.9047016e+01   2.1071905e+01   1.4192635e+01
   3.3583333e+00   2.8631369e+01   2.0317257e+01   1.3242341e+01
   3.3750000e+00   2.8909918e+01   2.1104773e+01   1.4690690e+01
   3.3916667e+00   2.8271753e+01   2.0507868e+01   1.4136799e+01
   3.4083333e+00   2.8952732e+01   2.0817476e+01   1.4084162e+01
   3.4250000e+00   2.9019966e+01   2.1058195e+01   1.4441084e+01
   3.4416667e+00   2.8417620e+01   2.0461033e+01   1.4680712e+01
   3.4583333e+00   2.8485718e+01   2.0592665e+01   1.4729370e+01
   3.4750000e+00   2.8515736e+01   2.0338705e+01   1.3622141e+01
   3.4916667e+00   2.8786989e+01   2.0892807e+01   1.5070906e+01
   3.5083333e+00   2.8418951e+01   2.0650343e+01   1.4352191e+01
   3.5250000e+00   2.9060101e+01   2.1027407e+01   1.4536492e+01
   3.5416667e+00   2.8074064e+01   2.0116693e+01   1.4293234e+01
   3.5583333e+00   2.8293688e+01   2.0531647e+01   1.4501560e+01
   3.5750000e+00   2.8956846e+01   2.0533396e+01   1.3606665e+01
   3.5916667e+00   2.8253681e+01   2.0435007e+01   1.4205963e+01
   3.6083333e+00   2.8659344e+01   2.1237103e+01   1.5078367e+01
   3.6250000e+00   2.8231321e+01   2.0281223e+01   1.3779499e+01
   3.6416667e+00   2.8411440e+01   2.0169106e+01   1.4481991e+01
   3.6583333e+00   2.8526028e+01   2.0671583e+01   1.4848137e+01
   3.6750000e+00   2.8696201e+01   2.0910273e+01   1.4622084e+01
   3.6916667e+00   2.8744003e+01   2.0794163e+01   1.4307768e+01
   3.7083333e+00   2.8329655e+01   2.0161572e+01   1.4237485e+01
   3.7250000e+00   2.8961802e+01   2.0733046e+01   1.4249041e+01
   3.7416667e+00   2.8930841e+01   2.0888527e+01   1.4622210e+01
   3.7583333e+00   2.9114527e+01   2.0958534e+01   1.4498758e+01
   3.7750000e+00   2.8643379e+01   2.1049366e+01   1.4878829e+01
   3.7916667e+00   2.9889721e+01   2.1169096e+01   1.4627602e+01
   3.8083333e+00   2.9798454e+01   2.1441999e+01   1.4704797e+01
   3.8250000e+00   2.8885021e+01   2.1055984e+01   1.4400680e+01
   3.8416667e+00   2.9914722e+01   2.1198996e+01   1.4422773e+01
   3.8583333e+00   2.9382780e+01   2.1375790e+01   1.5128138e+01
   3.8750000e+00   3.0221558e+01   2.1677673e+01   1.5087886e+01
   3.8916667e+00   2.9634146e+01   2.1537178e+01   1.5493791e+01
   3.9083333e+00   3.0510763e+01   2.2155001e+01   1.4981999e+01
   3.9250000e+00   2.9658358e+01   2.0896952e+01   1.4035016e+01
   3.9416667e+00   2.9221046e+01   2.0920269e+01   1.4580261e+01
   3.9583333e+00   2.9219854e+01   2.1096905e+01   1.4814594e+01
   3.9750000e+00   3.0151188e+01   2.1436119e+01   1.4413009e+01
   3.9916667e+00   2.9697006e+01   2.1320320e+01   1.5062430e+01
   4.0083333e+00   3.0723377e+01   2.2248974e+01   1.5179700e+01
   4.0250000e+00   3.0560869e+01   2.1824673e+01   1.4552967e+01
   4.0416667e+00   3.0034744e+01   2.1472471e+01   1.4958740e+01
   4.0583333e+00   3.0007252e+01   2.1876623e+01   1.5565665e+01
   4.0750000e+00   2.9135830e+01   2.1297283e+01   1.4638681e+01
   4.0916667e+00   2.9560427e+01   2.1221596e+01   1.4979645e+01
   4.1083333e+00   3.0403322e+01   2.1665758e+01   1.5099228e+01
   4.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   4.1416667e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   4.1583333e+00   2.1823236e+01   1.3419988e+01   7.2289333e+00
   4.1750000e+00   2.1363232e+01   1.4396955e+01   7.7812276e+00
   4.1916667e+00   2.0817327e+01   1.4648318e+01   7.6003056e+00
   4.2083333e+00   2.1248447e+01   1.3962111e+01   7.4856644e+00
   4.2250000e+00   2.2645786e+01   1.4202065e+01   7.8085971e+00
   4.2416667e+00   2.1413876e+01   1.4032609e+01   7.3969293e+00
   4.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   4.2750000e+00   2.7974302e+01   2.0128628e+01   1.4950644e+01
   4.2916667e+00   2.9929384e+01   2.1468130e+01   1.4616904e+01
   4.3083333e+00   2.9498577e+01   2.1587925e+01   1.5449836e+01
   4.3250000e+00   2.9483660e+01   2.1276320e+01   1.4704029e+01
   4.3416667e+00   2.9616642e+01   2.0853754e+01   1.4038958e+01
   4.3583333e+00   2.9773060e+01   2.1553368e+01   1.4916642e+01
   4.3750000e+00   3.0454611e+01   2.1714941e+01   1.4875759e+01
   4.3916667e+00   2.9823942e+01   2.1578348e+01   1.5552958e+01
   4.4083333e+00   2.9580383e+01   2.1311552e+01   1.5029568e+01
   4.4250000e+00   2.9139877e+01   2.0776775e+01   1.4529957e+01
   4.4416667e+00   3.0002724e+01   2.2001438e+01   1.4331669e+01
   4.4583333e+00   3.0177351e+01   2.1893932e+01   1.5570710e+01
   4.4750000e+00   2.9873732e+01   2.1915930e+01   1.4980977e+01
   4.4916667e+00   3.0387199e+01   2.1657389e+01   1.4603202e+01
   4.5083333e+00   3.0698349e+01   2.2125607e+01   1.5044280e+01
   4.5250000e+00   3.0342785e+01   2.1778355e+01   1.5656396e+01
   4.5416667e+00   3.0891653e+01   2.2284164e+01   1.4516200e+01
   4.5583333e+00   2.9448645e+01   2.1250071e+01   1.5006659e+01
   4.5750000e+00   3.0567623e+01   2.2577370e+01   1.5343197e+01
   4.5916667e+00   3.1106829e+01   2.2671711e+01   1.5148455e+01
   4.6083333e+00   3.0878597e+01   2.2233545e+01   1.5004475e+01
   4.6250000e+00   3.1725382e+01   2.3025351e+01   1.5130342e+01
   4.6416667e+00   3.1292389e+01   2.2400724e+01   1.5765096e+01
   4.6583333e+00   3.0250204e+01   2.1705427e+01   1.4947861e+01
   4.6750000e+00   3.0519281e+01   2.1736671e+01   1.5325197e+01
   4.6916667e+00   3.1126638e+01   2.1985134e+01   1.4461809e+01
   4.7083333e+00   3.1729347e+01   2.2565392e+01   1.4956871e+01
   4.7250000e+00   3.1895321e+01   2.2565077e+01   1.4884523e+01
   4.7416667e+00   3.1178652e+01   2.2070004e+01   1.4331086e+01
   4.7583333e+00   3.0199726e+01   2.1580864e+01   1.5013761e+01
   4.7750000e+00   3.0776096e+01   2.1704550e+01   1.4605060e+01
   4.7916667e+00   3.2338604e+01   2.3101019e+01   1.5484651e+01
   4.8083333e+00   3.1988745e+01   2.3150202e+01   1.5663593e+01
   4.8250000e+00   3.1887936e+01   2.2874985e+01   1.5117152e+01
   4.8416667e+00   3.1773834e+01   2.2748283e+01   1.5517143e+01
   4.8583333e+00   3.2164028e+01   2.2886389e+01   1.4870323e+01
   4.8750000e+00   3.1734360e+01   2.3202858e+01   1.5604124e+01
   4.8916667e+00   3.1648190e+01   2.2678513e+01   1.5902165e+01
   4.9083333e+00   3.1742687e+01   2.2314810e+01   1.5211761e+01
   4.9250000e+00   3.2419216e+01   2.3142691e+01   1.5137827e+01
   4.9416667e+00   3.2496349e+01   2.3301590e+01   1.6257296e+01
   4.9583333e+00   3.2203362e+01   2.3307646e+01   1.6365158e+01
   4.9750000e+00   3.2461830e+01   2.3021740e+01   1.5489697e+01
   4.9916667e+00   3.2181812e+01   2.3031301e+01   1.6620623e+01
   5.0083333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.0250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.0416667e+00   2.4016676e+01   1.6147907e+01   8.2297659e+00
   5.0583333e+00   2.4420801e+01   1.5691073e+01   8.0431652e+00
   5.0750000e+00   2.4389750e+01   1.5887501e+01   8.6151981e+00
   5.0916667e+00   2.4470770e+01   1.5701150e+01   7.7987232e+00
   5.1083333e+00   2.4606461e+01   1.6447903e+01   8.8426781e+00
   5.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.1416667e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.1583333e+00   3.2572323e+01   2.3570059e+01   1.5773362e+01
   5.1750000e+00   3.2698730e+01   2.2960428e+01   1.5313086e+01
   5.1916667e+00   3.3318989e+01   2.3889496e+01   1.6075094e+01
   5.2083333e+00   3.4189888e+01   2.4101986e+01   1.6576937e+01
   5.2250000e+00   3.3538078e+01   2.4418268e+01   1.6624775e+01
   5.2416667e+00   3.3262699e+01   2.3995905e+01   1.5905583e+01
   5.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.2750000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   5.2916667e+00   2.4674973e+01   1.6247183e+01   8.6040325e+00
   5.3083333e+00   2.4871357e+01   1.5787024e+01   8.6574631e+00
   5.3250000e+00   2.4628685e+01   1.6246042e+01   8.8862152e+00
   5.3416667e+00   2.5246485e+01   1.6256788e+01   8.7861166e+00
   5.3583333e+00   2.5032770e+01   1.6209730e+01   8.4953299e+00
   5.3750000e+00   2.4737057e+01   1.5989763e+01   8.8532448e+00
   5.3916667e+00   2.5004259e+01   1.6032579e+01   8.6407633e+00
   5.4083333e+00   2.4604628e+01   1.6369438e+01   8.7128077e+00
   5.4250000e+00   2.4515198e+01   1.6446398e+01   8.6425028e+00
   5.4416667e+00   2.4694534e+01   1.6270491e+01   8.8874617e+00
   5.4583333e+00   2.4568153e+01   1.6211279e+01   8.6109438e+00
   5.4750000e+00   2.4703972e+01   1.6278721e+01   8.6778107e+00
   5.4916667e+00   2.4811354e+01   1.6215965e+01   8.5959368e+00
   5.5083333e+00   2.4769562e+01   1.6047243e+01   8.2863417e+00
   5.5250000e+00   2.5315277e+01   1.5918087e+01   8.3879929e+00
   5.5416667e+00   2.4931492e+01   1.6213326e+01   8.5938187e+00
   5.5583333e+00   2.5453079e+01   1.6140238e+01   8.7361069e+00
   5.5750000e+00   2.5322329e+01   1.6405634e+01   8.4055910e+00
   5.5916667e+00   2.4714128e+01   1.6307436e+01   8.5701685e+00
   5.6083333e+00   2.6226980e+01   1.6119474e+01   8.9676170e+00
   5.6250000e+00   2.5150728e+01   1.5664960e+01   8.8549824e+00
   5.6416667e+00   2.5418821e+01   1.6820595e+01   8.3621845e+00
   5.6583333e+00   2.5459181e+01   1.6638685e+01   8.2911415e+00
   5.6750000e+00   2.4213665e+01   1.6424984e+01   9.0057583e+00
   5.6916667e+00   2.5178663e+01   1.6278473e+01   8.6467361e+00
   5.7083333e+00   2.5033070e+01   1.6495773e+01   8.9036884e+00
   5.7250000e+00   2.4425171e+01   1.5731955e+01   8.8099680e+00
   5.7416667e+00   2.4327782e+01   1.6263025e+01   8.3736925e+00
   5.7583333e+00   2.5086538e+01   1.6251331e+01   8.7157688e+00
   5.7750000e+00   2.4684910e+01   1.6007204e+01   8.5959377e+00
   5.7916667e+00   2.4338726e+01   1.6094782e+01   9.0383892e+00
   5.8083333e+00   2.4722179e+01   1.6536345e+01   8.9196072e+00
   5.8250000e+00   2.5426394e+01   1.6123369e+01   8.5511818e+00
   5.8416667e+00   2.5373127e+01   1.6012352e+01   8.3637924e+00
   5.8583333e+00   2.5398874e+01   1.6766468e+01   8.8005629e+00
   5.8750000e+00   2.5294111e+01   1.6287441e+01   9.0898390e+00
   5.8916667e+00   2.4619936e+01   1.5723124e+01   9.0518370e+00
   5.9083333e+00   2.4472256e+01   1.6396458e+01   8.2558212e+00
   5.9250000e+00   2.4430573e+01   1.6493912e+01   8.7029686e+00
   5.9416667e+00   2.5779163e+01   1.6370464e+01   8.8363943e+00
   5.9583333e+00   2.4581301e+01   1.5593328e+01   8.7733154e+00
   5.9750000e+00   2.4791843e+01   1.6599253e+01   8.5520763e+00
   5.9916667e+00   2.5082567e+01   1.6098764e+01   8.4814987e+00
   6.0083333e+00   2.4538353e+01   1.6219557e+01   8.5653620e+00
   6.0250000e+00   2.5243126e+01   1.6347017e+01   8.5850706e+00
   6.0416667e+00   2.4652412e+01   1.6195385e+01   8.8133326e+00
   6.0583333e+00   2.4429140e+01   1.6358711e+01   8.1898613e+00
   6.0750000e+00   2.5056677e+01   1.6497738e+01   8.4160910e+00
   6.0916667e+00   2.5298679e+01   1.6126835e+01   8.2407589e+00
   6.1083333e+00   2.4781837e+01   1.6177019e+01   8.5099020e+00
   6.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   6.1416667e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
