Col#1   Time UTC (hrs) for June 27, 2023
Col#2   Absorption Coefficient at 370nm (1/Mm)
Col#3   Absorption Coefficient at 470nm (1/Mm)
Col#4   Absorption Coefficient at 520nm (1/Mm)
Col#5   Absorption Coefficient at 590nm (1/Mm)
Col#6   Absorption Coefficient at 660nm (1/Mm)
Col#7   Absorption Coefficient at 880nm (1/Mm)
Col#8   Absorption Coefficient at 950nm (1/Mm)

Note: -9999 is a filled value

   3.0833333e-01   1.6942945e+00   1.4475206e+00   1.2087939e+00   1.1163247e+00   9.4957858e-01   6.3126367e-01   5.8333886e-01
   3.2500000e-01   1.4854573e+00   1.3458756e+00   1.1438766e+00   1.0354260e+00   7.9165345e-01   6.2439591e-01   5.9961259e-01
   3.4166667e-01   1.6452278e+00   1.4793377e+00   1.3538221e+00   1.1323247e+00   1.0622720e+00   6.6552383e-01   6.7302722e-01
   3.5833333e-01   1.4002379e+00   1.1749870e+00   9.5679307e-01   8.5372442e-01   7.3905224e-01   4.6402186e-01   5.5393648e-01
   3.7500000e-01   9.8928547e-01   1.2030737e+00   9.7934288e-01   9.4624734e-01   6.6114163e-01   5.2451319e-01   3.3557853e-01
   3.9166667e-01   1.5351294e+00   1.3114485e+00   1.1741201e+00   1.1862919e+00   8.5702527e-01   5.9633261e-01   6.3469040e-01
   4.0833333e-01   1.6407516e+00   1.1717333e+00   1.1792073e+00   9.6317440e-01   9.6177238e-01   6.5720612e-01   6.5894580e-01
   4.2500000e-01   1.7934622e+00   1.4924754e+00   1.3356559e+00   1.0175403e+00   9.4687235e-01   7.2181392e-01   6.7476380e-01
   4.4166667e-01   1.7959955e+00   1.3649405e+00   1.0857050e+00   1.1022768e+00   9.5510989e-01   7.4197978e-01   7.6860118e-01
   4.5833333e-01   1.1318930e+00   1.0685232e+00   9.4287759e-01   7.5983149e-01   7.1041441e-01   5.1408315e-01   4.2903477e-01
   4.7500000e-01   1.1900432e+00   1.1009958e+00   9.7250003e-01   8.0475307e-01   6.8759632e-01   5.3290945e-01   3.6934796e-01
   4.9166667e-01   1.5344734e+00   1.3743836e+00   1.2217329e+00   1.0592061e+00   9.4390023e-01   5.3804278e-01   6.7361659e-01
   5.0833333e-01   1.6680933e+00   1.3523074e+00   1.0998611e+00   1.1506976e+00   9.7514254e-01   7.4932730e-01   7.0518577e-01
   5.2500000e-01   1.7631028e+00   1.4507384e+00   1.3586473e+00   1.0781993e+00   9.2437661e-01   7.9537416e-01   7.5852931e-01
   5.4166667e-01   1.8594495e+00   1.4289165e+00   1.1683686e+00   1.0198500e+00   9.9632895e-01   6.6871887e-01   6.1297303e-01
   5.5833333e-01   1.3650692e+00   1.2595096e+00   1.2135042e+00   9.5427108e-01   8.6781645e-01   6.5855211e-01   6.7388374e-01
   5.7500000e-01   1.7207378e+00   1.4078295e+00   1.1564672e+00   1.0909182e+00   6.9447654e-01   6.9426012e-01   6.3338989e-01
   5.9166667e-01   1.7208488e+00   1.3952838e+00   1.2007196e+00   1.1470876e+00   1.0467979e+00   7.1291023e-01   6.6048598e-01
   6.0833333e-01   1.7708693e+00   1.2716501e+00   1.0946554e+00   9.1500986e-01   8.2877201e-01   6.5749699e-01   6.3037443e-01
   6.2500000e-01   1.7956271e+00   1.6104400e+00   1.2976540e+00   1.1123981e+00   1.0852880e+00   8.3026695e-01   9.1734380e-01
   6.4166667e-01   3.6194689e+00   2.1919565e+00   2.0898633e+00   2.0261614e+00   1.9947759e+00   1.8606942e+00   1.6510853e+00
   6.5833333e-01   3.8283868e+00   2.5434752e+00   2.2178526e+00   2.0347326e+00   1.8647845e+00   1.8064507e+00   1.8418089e+00
   6.7500000e-01   3.3953915e+00   2.0435374e+00   2.0665271e+00   1.7990195e+00   1.7972267e+00   1.7790456e+00   1.7120923e+00
   6.9166667e-01   3.3700330e+00   2.1240516e+00   1.8867173e+00   1.6653780e+00   1.7371429e+00   1.6892978e+00   1.4868606e+00
   7.0833333e-01   2.0478132e+00   1.5703756e+00   1.2390769e+00   1.3229802e+00   1.0628970e+00   1.0389233e+00   9.6962649e-01
   7.2500000e-01   2.1941047e+00   1.5285870e+00   1.3235570e+00   1.2919040e+00   1.0356052e+00   1.0316161e+00   8.7376577e-01
   7.4166667e-01   1.7117500e+00   1.2919784e+00   1.1993912e+00   1.1875859e+00   1.0010005e+00   7.9430842e-01   7.4958700e-01
   7.5833333e-01   1.9329107e+00   1.4356184e+00   1.1882294e+00   1.2128563e+00   1.0200547e+00   7.9719561e-01   8.4513146e-01
   7.7500000e-01   1.6070414e+00   1.0943376e+00   1.0285318e+00   7.4392641e-01   7.0321465e-01   6.6959989e-01   5.3232324e-01
   7.9166667e-01   1.4592965e+00   1.0960300e+00   1.0125448e+00   7.0689887e-01   8.0656481e-01   5.5911309e-01   4.6274331e-01
   8.0833333e-01   1.1758425e+00   8.2558197e-01   7.8054118e-01   7.2762585e-01   3.9830253e-01   3.4209865e-01   4.0569675e-01
   8.2500000e-01   9.3915403e-01   1.0738585e+00   9.8036247e-01   4.5244262e-01   6.3908422e-01   4.3053019e-01   2.6796305e-01
   8.4166667e-01   1.1177025e+00   1.0077928e+00   7.7113491e-01   7.9876685e-01   6.2147230e-01   3.5267946e-01   3.2279760e-01
   8.5833333e-01   1.5148730e+00   9.4028908e-01   9.1454762e-01   9.3115538e-01   7.0008987e-01   5.2359611e-01   4.4373891e-01
   8.7500000e-01   1.1487886e+00   1.1346841e+00   8.2503402e-01   6.2835419e-01   5.4924852e-01   3.4782425e-01   2.5493854e-01
   8.9166667e-01   1.5677245e+00   1.1964751e+00   1.0131981e+00   9.1251034e-01   7.5321424e-01   5.2496541e-01   5.3054148e-01
   9.0833333e-01   1.4917905e+00   1.2606021e+00   1.3119392e+00   9.9243766e-01   7.7520937e-01   6.6311431e-01   6.3453126e-01
   9.2500000e-01   1.4308951e+00   1.0623575e+00   9.9837792e-01   8.0675262e-01   8.1028628e-01   4.7221643e-01   4.3928936e-01
   9.4166667e-01   1.5909684e+00   1.2103159e+00   9.7971267e-01   9.1685754e-01   6.8920541e-01   5.3066128e-01   4.0819359e-01
   9.5833333e-01   1.6849887e+00   1.2890743e+00   8.5663468e-01   8.2558119e-01   8.7148416e-01   6.7268455e-01   5.1602983e-01
   9.7500000e-01   1.7208691e+00   1.4051201e+00   1.3529353e+00   1.0436395e+00   7.8365624e-01   6.5547383e-01   6.9849080e-01
   9.9166667e-01   1.8433210e+00   1.3204950e+00   1.0106740e+00   1.0064716e+00   9.3022817e-01   6.8672365e-01   4.8969817e-01
   1.0083333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   1.0250000e+00   1.4842874e+00   9.8521858e-01   9.4447929e-01   6.5376920e-01   6.1795467e-01   5.5071908e-01   3.5907528e-01
   1.0416667e+00   1.4127228e+00   1.1968367e+00   8.3965319e-01   7.2827125e-01   7.5737685e-01   4.5584849e-01   5.2472460e-01
   1.0583333e+00   1.5524741e+00   1.2438533e+00   1.0737067e+00   1.0558999e+00   7.7984989e-01   5.5045569e-01   4.7528061e-01
   1.0750000e+00   1.2817473e+00   1.0635056e+00   9.3823195e-01   6.9035465e-01   5.5402195e-01   4.2699972e-01   3.8210529e-01
   1.0916667e+00   1.2429855e+00   9.5311290e-01   8.0990869e-01   8.4426743e-01   6.6318619e-01   4.6937594e-01   4.2518243e-01
   1.1083333e+00   1.8835564e+00   1.4829450e+00   1.1371485e+00   1.0314300e+00   9.4710422e-01   7.8346014e-01   6.7566550e-01
   1.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   1.1416667e+00   3.0594735e+00   2.2883282e+00   2.0362916e+00   1.8602822e+00   1.5926539e+00   1.3779956e+00   1.2262141e+00
   1.1583333e+00   2.3358898e+00   1.5371799e+00   1.5663742e+00   1.3550720e+00   1.1838760e+00   9.4502729e-01   8.8083982e-01
   1.1750000e+00   1.9103732e+00   1.5474771e+00   1.0480622e+00   1.0707450e+00   1.0203516e+00   7.4316442e-01   7.2064430e-01
   1.1916667e+00   1.7784389e+00   1.4033841e+00   1.1780908e+00   9.3373084e-01   9.2143846e-01   6.9495857e-01   5.5452186e-01
   1.2083333e+00   1.8599491e+00   1.3339456e+00   1.4348198e+00   1.1406015e+00   8.5280895e-01   6.9653589e-01   6.5730941e-01
   1.2250000e+00   1.0405170e+00   1.0451638e+00   8.5851234e-01   7.2901160e-01   5.5434150e-01   2.8363895e-01   3.5329226e-01
   1.2416667e+00   1.0325570e+00   1.1726900e+00   9.0430987e-01   7.9712671e-01   6.5561861e-01   3.9220500e-01   1.6206074e-01
   1.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   1.2750000e+00   1.5633304e+00   1.1450188e+00   1.0579966e+00   7.1558702e-01   7.9198563e-01   6.5043551e-01   5.2738184e-01
   1.2916667e+00   1.8778791e+00   1.3887051e+00   1.1170006e+00   1.1353716e+00   8.4084141e-01   7.0955807e-01   6.9850850e-01
   1.3083333e+00   1.8428922e+00   1.2874773e+00   1.2662724e+00   9.2465037e-01   9.9480188e-01   7.5481302e-01   7.0709527e-01
   1.3250000e+00   1.3544918e+00   1.1172798e+00   8.5437286e-01   7.5347835e-01   7.0858192e-01   5.1876003e-01   4.4051322e-01
   1.3416667e+00   1.5832272e+00   1.1928561e+00   1.1516169e+00   9.3423390e-01   7.0509237e-01   4.9277085e-01   5.9689182e-01
   1.3583333e+00   1.6020554e+00   1.2043688e+00   1.0176249e+00   9.8054123e-01   8.4554696e-01   6.9678217e-01   5.5360252e-01
   1.3750000e+00   1.3089678e+00   1.0348825e+00   7.2335702e-01   8.1092906e-01   6.5456682e-01   4.6445492e-01   5.3650564e-01
   1.3916667e+00   1.5772774e+00   1.1933447e+00   1.1322802e+00   1.1421899e+00   8.6595005e-01   5.9240091e-01   4.6651313e-01
   1.4083333e+00   1.5453081e+00   1.2622467e+00   1.0180305e+00   8.9543140e-01   7.8742576e-01   5.7943821e-01   6.3401461e-01
   1.4250000e+00   1.4406549e+00   1.1641535e+00   1.1397443e+00   8.9225167e-01   7.0492834e-01   5.8797884e-01   5.3000516e-01
   1.4416667e+00   1.4439250e+00   1.1566451e+00   9.5256746e-01   8.7916875e-01   7.9863828e-01   3.8315016e-01   5.3102469e-01
   1.4583333e+00   1.5592313e+00   1.0691031e+00   8.9046836e-01   9.1539901e-01   6.2423229e-01   5.8932900e-01   5.0116265e-01
   1.4750000e+00   1.4402260e+00   1.3186707e+00   1.1550455e+00   1.0303415e+00   9.1548014e-01   6.2728101e-01   4.5117053e-01
   1.4916667e+00   1.5820513e+00   1.1633033e+00   9.2202234e-01   7.9808664e-01   7.1254379e-01   4.2796141e-01   5.5748826e-01
   1.5083333e+00   1.4049715e+00   1.0617616e+00   1.0881213e+00   8.7292635e-01   7.9855627e-01   6.5313220e-01   4.6989009e-01
   1.5250000e+00   1.4680723e+00   1.1357487e+00   9.0290833e-01   9.1167188e-01   8.2802546e-01   5.1847768e-01   5.4444408e-01
   1.5416667e+00   1.6971608e+00   1.2064704e+00   1.3555418e+00   1.0858971e+00   8.2462919e-01   6.1370897e-01   6.1321074e-01
   1.5583333e+00   1.5503697e+00   1.2777840e+00   9.6918631e-01   8.3731312e-01   7.6907855e-01   4.8117742e-01   5.2444959e-01
   1.5750000e+00   1.2218864e+00   1.0125164e+00   8.8053441e-01   9.8981792e-01   7.1750104e-01   5.0382715e-01   3.6559775e-01
   1.5916667e+00   1.6192840e+00   1.3598157e+00   1.1015664e+00   8.7934595e-01   7.9286659e-01   6.3606793e-01   5.9482515e-01
   1.6083333e+00   1.7699105e+00   1.3597244e+00   1.2641793e+00   1.0377357e+00   9.7860950e-01   7.6335365e-01   7.6243269e-01
   1.6250000e+00   1.5547198e+00   1.1730641e+00   9.6240449e-01   7.9985529e-01   7.4373519e-01   4.1886032e-01   4.8441154e-01
   1.6416667e+00   1.2564696e+00   1.0620954e+00   9.1981077e-01   8.9012551e-01   7.2660398e-01   5.2436459e-01   4.1952080e-01
   1.6583333e+00   1.1925968e+00   9.4490534e-01   9.3858737e-01   7.1614391e-01   7.1784037e-01   4.0919876e-01   4.5394832e-01
   1.6750000e+00   1.6386220e+00   1.3416049e+00   1.2230396e+00   9.8879594e-01   8.8154006e-01   5.9392309e-01   6.3154525e-01
   1.6916667e+00   1.4195405e+00   1.0709147e+00   8.8177657e-01   7.4768835e-01   6.4395666e-01   4.8939961e-01   5.4589975e-01
   1.7083333e+00   1.5956465e+00   1.2584251e+00   1.0138947e+00   1.0708557e+00   7.7606905e-01   5.6402135e-01   5.0920719e-01
   1.7250000e+00   1.4921589e+00   1.1221225e+00   9.9069142e-01   8.1636786e-01   8.7941349e-01   5.7405865e-01   5.0169897e-01
   1.7416667e+00   1.3827418e+00   9.6920621e-01   1.0121427e+00   6.8512470e-01   6.9458115e-01   4.9914396e-01   4.8152176e-01
   1.7583333e+00   1.0229251e+00   9.2731035e-01   7.8854364e-01   6.9294596e-01   5.4304981e-01   2.8388947e-01   4.1131121e-01
   1.7750000e+00   1.3887219e+00   1.1850775e+00   9.3760008e-01   8.2981139e-01   7.9942441e-01   5.3415143e-01   5.1442879e-01
   1.7916667e+00   1.2713718e+00   1.0895346e+00   7.6068395e-01   8.8152277e-01   8.1153899e-01   4.4578147e-01   5.0508571e-01
   1.8083333e+00   1.3839177e+00   1.0781251e+00   1.0544851e+00   1.0129051e+00   7.7143419e-01   5.6488323e-01   5.3039610e-01
   1.8250000e+00   1.3412298e+00   1.0136883e+00   1.0763311e+00   8.3641768e-01   7.7311110e-01   5.7118207e-01   5.5719161e-01
   1.8416667e+00   1.3325802e+00   1.1214949e+00   8.8624996e-01   7.3688346e-01   5.4433370e-01   4.8992610e-01   4.4434592e-01
   1.8583333e+00   1.4336201e+00   1.0509918e+00   9.2814714e-01   7.6937079e-01   8.7160295e-01   4.4694695e-01   4.5054388e-01
   1.8750000e+00   1.4082718e+00   1.2048615e+00   9.8410702e-01   1.0448482e+00   7.4023145e-01   5.5574393e-01   5.0513285e-01
   1.8916667e+00   1.5039726e+00   1.0810450e+00   1.1237501e+00   1.0115383e+00   8.5748619e-01   5.7577825e-01   6.9017518e-01
   1.9083333e+00   1.3514085e+00   1.1322489e+00   7.5291127e-01   7.9076213e-01   7.2343957e-01   4.8287153e-01   4.1770363e-01
   1.9250000e+00   1.4386514e+00   1.0456684e+00   1.0272895e+00   6.3921285e-01   6.9152427e-01   6.3089430e-01   5.5356520e-01
   1.9416667e+00   1.2663708e+00   1.1768978e+00   9.2846668e-01   1.1237820e+00   7.8990865e-01   4.6820194e-01   5.5811685e-01
   1.9583333e+00   1.0391695e+00   7.5517821e-01   7.0566112e-01   7.9616612e-01   5.1681852e-01   3.2054648e-01   3.2561466e-01
   1.9750000e+00   5.6533337e-01   6.8036079e-01   5.3344095e-01   2.6028106e-01   3.4432697e-01   2.9190567e-03   8.5215248e-02
   1.9916667e+00   9.1259962e-01   1.0397809e+00   9.7249645e-01   8.9925659e-01   6.6703206e-01   3.8103145e-01   3.3966070e-01
   2.0083333e+00   9.4565386e-01   8.5858303e-01   5.0339484e-01   7.6861459e-01   4.9947235e-01   1.7582278e-01   2.4999984e-01
   2.0250000e+00   8.4495705e-01   7.2562945e-01   7.5479966e-01   4.4224843e-01   5.1170290e-01   3.4835500e-01   2.5761220e-01
   2.0416667e+00   5.4189265e-01   7.1998823e-01   6.4879292e-01   4.2902949e-01   3.9441702e-01   2.1125484e-02   2.3548232e-01
   2.0583333e+00   1.4722760e+00   1.2549887e+00   1.2012438e+00   1.1557631e+00   8.3618104e-01   6.7364627e-01   5.6746781e-01
   2.0750000e+00   1.3452821e+00   1.1345809e+00   9.9335533e-01   8.7693822e-01   8.0648845e-01   4.7793567e-01   5.2271694e-01
   2.0916667e+00   9.0549928e-01   9.1647285e-01   8.2288712e-01   6.8289095e-01   4.5470154e-01   3.4752917e-01   3.1371582e-01
   2.1083333e+00   7.5895041e-01   9.2206246e-01   6.0976422e-01   6.1127210e-01   5.7295734e-01   2.2645728e-01   3.4284121e-01
   2.1250000e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.1416667e+00   1.6305699e+00   1.5458018e+00   1.3344640e+00   1.0258937e+00   9.9645519e-01   7.5740147e-01   7.4567497e-01
   2.1583333e+00   1.4085948e+00   1.0681139e+00   1.0188777e+00   9.1026396e-01   8.0168390e-01   5.3197753e-01   5.7460278e-01
   2.1750000e+00   1.1862988e+00   9.3379772e-01   9.4202316e-01   8.6751920e-01   6.6767114e-01   6.1043751e-01   3.5918963e-01
   2.1916667e+00   1.2372377e+00   1.3562840e+00   1.0033360e+00   9.2490345e-01   8.7150395e-01   4.4673041e-01   5.5677712e-01
   2.2083333e+00   1.4287807e+00   1.2614363e+00   1.0859636e+00   7.8848094e-01   7.4607664e-01   5.5201602e-01   6.4316320e-01
   2.2250000e+00   1.6348372e+00   1.3901988e+00   1.2477508e+00   1.2041587e+00   1.0295140e+00   7.5623327e-01   7.5811476e-01
   2.2416667e+00   1.7267206e+00   1.2052441e+00   1.3581586e+00   1.0465132e+00   9.9426138e-01   7.8528839e-01   8.5826051e-01
   2.2583333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   2.2750000e+00   1.8691452e+00   1.3226345e+00   1.1908339e+00   9.2427909e-01   1.0686566e+00   8.1109530e-01   7.8651446e-01
   2.2916667e+00   1.9274303e+00   1.3806207e+00   1.2889299e+00   1.0807999e+00   9.2603093e-01   7.5474298e-01   7.9224962e-01
   2.3083333e+00   1.7042915e+00   1.3493676e+00   1.1561693e+00   1.0204732e+00   9.4396245e-01   9.2258769e-01   8.8160205e-01
   2.3250000e+00   2.1053832e+00   1.4237521e+00   1.3093795e+00   1.2116635e+00   1.0895921e+00   8.6809158e-01   8.0694592e-01
   2.3416667e+00   2.0741003e+00   1.4156835e+00   1.2916189e+00   1.3043510e+00   1.1232154e+00   9.6390885e-01   9.8219132e-01
   2.3583333e+00   1.8955518e+00   1.3905166e+00   1.2338639e+00   1.0264910e+00   9.7297072e-01   7.9273742e-01   7.5568670e-01
   2.3750000e+00   1.5899187e+00   1.0196433e+00   1.0159051e+00   9.0612549e-01   8.4981704e-01   5.9756392e-01   5.8101290e-01
   2.3916667e+00   1.6414884e+00   1.2829047e+00   1.0274690e+00   9.4894302e-01   7.9027063e-01   7.1023107e-01   6.2789524e-01
   2.4083333e+00   1.4739513e+00   1.3975443e+00   1.0538962e+00   1.0355557e+00   8.7311584e-01   7.3688471e-01   7.0315254e-01
   2.4250000e+00   1.3033613e+00   9.1694164e-01   8.7096304e-01   7.6418191e-01   6.5680647e-01   4.8428330e-01   4.6533641e-01
   2.4416667e+00   1.4708124e+00   1.2010318e+00   1.0283666e+00   9.3552160e-01   8.5114610e-01   6.6727316e-01   5.8332312e-01
   2.4583333e+00   1.4520195e+00   1.1320581e+00   9.7331500e-01   7.8443742e-01   7.3095042e-01   6.0349548e-01   5.4354042e-01
   2.4750000e+00   1.2972652e+00   1.0684317e+00   7.9112852e-01   7.6692504e-01   7.1991038e-01   5.0831300e-01   4.5700112e-01
   2.4916667e+00   1.4412706e+00   9.7166526e-01   1.1130909e+00   7.1757400e-01   7.0460594e-01   5.3858203e-01   5.9133035e-01
   2.5083333e+00   1.3290578e+00   1.0211768e+00   9.4873673e-01   6.3344496e-01   6.5857673e-01   4.8023695e-01   4.1506928e-01
   2.5250000e+00   1.4011816e+00   1.1354985e+00   8.0914038e-01   8.2982725e-01   6.4449680e-01   4.8859075e-01   4.0554744e-01
   2.5416667e+00   1.6118304e+00   1.1122305e+00   9.9834919e-01   8.9135629e-01   7.4675536e-01   6.0354215e-01   6.9317496e-01
   2.5583333e+00   1.1300057e+00   9.6777606e-01   7.7118880e-01   5.0195503e-01   6.3998348e-01   4.4677714e-01   3.5334527e-01
   2.5750000e+00   1.2616422e+00   9.5478141e-01   9.4975638e-01   8.3967972e-01   6.6012645e-01   4.4572839e-01   3.7618828e-01
   2.5916667e+00   1.3473411e+00   1.1181061e+00   9.6978229e-01   9.4899684e-01   7.2490156e-01   8.0036306e-01   5.1708871e-01
   2.6083333e+00   1.3837410e+00   1.1187179e+00   9.1584724e-01   7.8274471e-01   6.4312243e-01   4.2128047e-01   5.4497451e-01
   2.6250000e+00   1.3826056e+00   1.1866865e+00   9.8178059e-01   9.0504342e-01   9.2212850e-01   5.7878858e-01   5.1648557e-01
   2.6416667e+00   1.5066876e+00   1.0289751e+00   8.6089981e-01   1.0836285e+00   6.8852103e-01   5.5870545e-01   5.1398283e-01
   2.6583333e+00   6.9527942e-01   8.7925285e-01   6.8181884e-01   4.9338076e-01   4.0561256e-01   2.0404954e-01   2.6300079e-01
   2.6750000e+00   9.7393924e-01   8.1838351e-01   6.9193947e-01   5.5742514e-01   4.3512136e-01   2.5512350e-01   1.5362437e-01
   2.6916667e+00   1.2650990e+00   9.5563555e-01   8.7672526e-01   8.1127077e-01   7.0183468e-01   4.7701219e-01   4.1392988e-01
   2.7083333e+00   1.0900630e+00   1.0298531e+00   8.6551315e-01   7.7077556e-01   6.0926157e-01   3.9926124e-01   3.7484062e-01
   2.7250000e+00   1.4865876e+00   1.2690003e+00   1.0760188e+00   7.0847136e-01   7.0463425e-01   5.3382874e-01   4.7300181e-01
   2.7416667e+00   2.0337539e+00   1.4471313e+00   1.3483831e+00   1.3584764e+00   1.0298165e+00   7.6040280e-01   6.6767007e-01
   2.7583333e+00   1.6817136e+00   1.3490340e+00   1.1748202e+00   1.0080738e+00   9.0494919e-01   6.6082364e-01   5.9354824e-01
   2.7750000e+00   1.4340743e+00   1.1925899e+00   9.8126006e-01   9.3977708e-01   6.7289424e-01   5.6390244e-01   6.5641952e-01
   2.7916667e+00   1.2864304e+00   1.0633110e+00   9.2398971e-01   7.7851456e-01   6.5590161e-01   4.2120618e-01   3.2989919e-01
   2.8083333e+00   1.2628181e+00   8.5644174e-01   7.3735505e-01   6.2618059e-01   5.6973922e-01   3.7514451e-01   3.4017539e-01
   2.8250000e+00   1.0961440e+00   1.0198976e+00   7.4372399e-01   7.9819423e-01   5.2694511e-01   4.1455710e-01   2.6371387e-01
   2.8416667e+00   1.2232388e+00   1.1335043e+00   1.0662644e+00   7.5474703e-01   6.8112051e-01   4.6216425e-01   5.2150285e-01
   2.8583333e+00   1.5922199e+00   1.1129059e+00   9.2828715e-01   1.0552069e+00   7.4477303e-01   5.8051240e-01   4.3498519e-01
   2.8750000e+00   1.5455958e+00   1.2546470e+00   1.0084484e+00   7.1844089e-01   7.8333664e-01   6.9291627e-01   6.8180650e-01
   2.8916667e+00   1.3877429e+00   1.1520567e+00   1.0996493e+00   9.9300712e-01   8.9593112e-01   6.5889174e-01   6.6241902e-01
   2.9083333e+00   1.2158104e+00   8.8555747e-01   8.0927682e-01   4.9428880e-01   5.6518638e-01   2.1595716e-01   2.5452209e-01
   2.9250000e+00   1.2778767e+00   1.1492639e+00   9.1562825e-01   9.3591076e-01   6.2005270e-01   6.5255898e-01   4.7742191e-01
   2.9416667e+00   1.4396809e+00   1.0224917e+00   9.6814156e-01   7.3124218e-01   6.9087386e-01   5.1501089e-01   4.8615599e-01
   2.9583333e+00   1.1355568e+00   1.1709745e+00   8.9457554e-01   9.9005520e-01   6.5851736e-01   4.7970197e-01   4.1948542e-01
   2.9750000e+00   1.5651205e+00   1.1339650e+00   8.6357087e-01   7.1594143e-01   7.8119034e-01   5.6892109e-01   6.0029626e-01
   2.9916667e+00   1.1174679e+00   9.0278703e-01   9.0846771e-01   4.3955025e-01   4.4475412e-01   3.7668926e-01   3.3869430e-01
   3.0083333e+00  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03  -9.9990000e+03
   3.0250000e+00   1.4845641e+00   1.2511098e+00   1.2605227e+00   8.9370239e-01   8.1344330e-01   6.7474699e-01   5.6724995e-01
   3.0416667e+00   1.4858257e+00   1.2094380e+00   8.2383138e-01   8.5236710e-01   7.7590501e-01   5.7221591e-01   5.5917376e-01
   3.0583333e+00   1.6144192e+00   1.1920615e+00   1.0911335e+00   8.8302559e-01   7.3163474e-01   5.7482713e-01   6.6644621e-01
