  1.7897541e+001  1.7000000e+001  5.3000000e+001  5.2000000e+001  2.5739005e+001  2.3992680e+001  1.5859326e+001  4.2268420e+000  3.3309560e+000  1.3375714e+000  4.3596915e-001  2.3049219e-001  7.0616114e-001  1.0162000e+003  3.0800000e+001  4.1400000e+001  0.0000000e+000
  1.7897814e+001  1.7000000e+001  5.3000000e+001  5.3000000e+001  2.4079364e+001  1.9516795e+001  1.4179919e+001  4.4246377e+000  3.0382876e+000  2.3241633e+000  1.0423491e+000  1.0174668e+000  1.7262436e-001  1.0159000e+003  3.0900000e+001  4.1200000e+001  0.0000000e+000
  1.7898087e+001  1.7000000e+001  5.3000000e+001  5.4000000e+001  2.3228885e+001  1.9829497e+001  1.2734218e+001  3.1262868e+000  2.2473418e+000  1.3578300e+000  3.1932417e+000  2.4375361e+000  1.4747288e+000  1.0166000e+003  3.0800000e+001  4.1800000e+001  0.0000000e+000
  1.7898361e+001  1.7000000e+001  5.3000000e+001  5.5000000e+001  1.9747852e+001  1.7346692e+001  1.2579085e+001  3.0684696e+000  3.1234948e+000  2.6199383e+000  1.9641056e+000  1.1297129e+000  1.4863306e+000  1.0167000e+003  3.0800000e+001  4.1200000e+001  0.0000000e+000
  1.7898634e+001  1.7000000e+001  5.3000000e+001  5.6000000e+001  2.1435549e+001  1.8119471e+001  1.2431208e+001  2.6394053e+000  2.4149778e+000  3.4900434e+000 -2.3429178e+000 -1.3130229e+000 -1.2266474e+000  1.0162000e+003  3.0800000e+001  4.1800000e+001  0.0000000e+000
  1.7898907e+001  1.7000000e+001  5.3000000e+001  5.7000000e+001  2.0029313e+001  1.6261917e+001  1.1732133e+001  4.1710535e+000  3.3957876e+000  5.7569763e+000 -9.9990000e+003 -9.9990000e+003 -9.9990000e+003  1.0170000e+003  3.0800000e+001  4.1800000e+001  0.0000000e+000
  1.7899180e+001  1.7000000e+001  5.3000000e+001  5.8000000e+001  2.1218512e+001  1.7576047e+001  1.4784524e+001  2.8676310e+000  3.0595894e+000  4.4472604e+000  1.7250940e-002 -1.3698249e+000 -1.7531425e+000  1.0174000e+003  3.0900000e+001  4.1800000e+001  0.0000000e+000
  1.7899454e+001  1.7000000e+001  5.3000000e+001  5.9000000e+001  2.1007215e+001  1.9282819e+001  1.3465550e+001  5.2837808e+000  3.9579704e+000  4.9476468e+000  7.2931844e+000  5.9496021e+000  5.1785054e+000  1.0183000e+003  3.0800000e+001  4.2100000e+001  0.0000000e+000
  1.7900000e+001  1.7000000e+001  5.4000000e+001  0.0000000e+000  1.8592613e+001  1.9904048e+001  1.4953013e+001  2.1839681e+000  3.1244210e+000  3.6207111e+000  7.6827039e+000  7.8037388e+000  6.1576641e+000  1.0169000e+003  3.0900000e+001  4.2100000e+001  0.0000000e+000
  1.7900273e+001  1.7000000e+001  5.4000000e+001  1.0000000e+000  2.0289905e+001  1.9076782e+001  1.3491570e+001  4.9003615e+000  4.6414809e+000  4.3692649e+000  2.5228194e+000  3.7425272e+000  9.6907216e-001  1.0165000e+003  3.0800000e+001  4.2500000e+001  0.0000000e+000
  1.7900546e+001  1.7000000e+001  5.4000000e+001  2.0000000e+000  2.1776550e+001  2.1037205e+001  1.7196353e+001  2.2235273e+000  3.6699328e+000  3.6602153e+000  2.5691169e+000  2.7878303e+000  1.5579073e+000  1.0166000e+003  3.0900000e+001  4.2300000e+001  0.0000000e+000
  1.7900820e+001  1.7000000e+001  5.4000000e+001  3.0000000e+000  2.2098773e+001  1.8995108e+001  1.6054306e+001  4.9318060e+000  4.3590003e+000  4.0025850e+000  4.2826964e+000  2.2470200e+000  2.5071350e+000  1.0172000e+003  3.0900000e+001  4.2300000e+001  0.0000000e+000
  1.7901093e+001  1.7000000e+001  5.4000000e+001  4.0000000e+000  2.3510768e+001  2.0534536e+001  1.8683425e+001  3.0623836e+000  3.0095764e+000  6.6194845e-001  4.5448678e+000  2.2241922e+000  1.6129546e+000  1.0163000e+003  3.0800000e+001  4.2300000e+001  0.0000000e+000
  1.7901366e+001  1.7000000e+001  5.4000000e+001  5.0000000e+000  2.4690641e+001  1.8465749e+001  1.4058050e+001  4.7796555e+000  3.2068498e+000  2.0506727e+000  5.5329607e+000  4.9582076e+000  3.4602011e+000  1.0176000e+003  3.0900000e+001  4.2100000e+001  0.0000000e+000
  1.7901639e+001  1.7000000e+001  5.4000000e+001  6.0000000e+000  2.0723470e+001  2.0957701e+001  1.3836901e+001  3.2469929e+000  3.2531581e+000  2.8529117e+000  4.9379787e+000  5.1388287e+000  4.0264782e+000  1.0150000e+003  3.0800000e+001  4.2900000e+001  0.0000000e+000
  1.7901913e+001  1.7000000e+001  5.4000000e+001  7.0000000e+000  2.4395899e+001  1.9281124e+001  1.3738337e+001  4.7066233e+000  3.3763382e+000  3.9570032e+000  4.1783550e+000  3.2318226e+000  3.2472796e+000  1.0153000e+003  3.0900000e+001  4.2500000e+001  0.0000000e+000
  1.7902186e+001  1.7000000e+001  5.4000000e+001  8.0000000e+000  2.3584940e+001  2.1218840e+001  1.4667700e+001  2.9315342e+000  3.5532359e+000  2.4224173e+000  4.7547841e+000  3.5603318e+000  2.7295303e+000  1.0167000e+003  3.0900000e+001  4.2700000e+001  0.0000000e+000
  1.7902459e+001  1.7000000e+001  5.4000000e+001  9.0000000e+000  1.9894726e+001  2.0276619e+001  1.5268643e+001  4.6001179e+000  1.7342458e+000  3.4242031e+000  4.2382599e+000  3.8706932e+000  3.1548729e+000  1.0150000e+003  3.0900000e+001  4.2500000e+001  0.0000000e+000
  1.7902732e+001  1.7000000e+001  5.4000000e+001  1.0000000e+001  2.3070080e+001  1.8473852e+001  1.4892390e+001  3.2551076e+000  1.7953728e+000  2.2765557e+000  3.7711931e+000  3.3216654e+000  4.1640417e+000  1.0154000e+003  3.0900000e+001  4.2900000e+001  0.0000000e+000
  1.7903005e+001  1.7000000e+001  5.4000000e+001  1.1000000e+001  2.3535983e+001  1.9548821e+001  1.3902482e+001  1.8147496e+000  7.4991661e-001  2.0800476e+000  4.4747272e+000  3.5862168e+000  3.3872582e+000  1.0151000e+003  3.0900000e+001  4.3300000e+001  0.0000000e+000
  1.7903279e+001  1.7000000e+001  5.4000000e+001  1.2000000e+001  2.4561567e+001  1.7618920e+001  1.3606796e+001  5.9278845e+000  1.9167005e+000  4.3783813e+000  5.0379451e+000  4.4007650e+000  1.9704724e+000  1.0166000e+003  3.0900000e+001  4.3100000e+001  0.0000000e+000
  1.7903552e+001  1.7000000e+001  5.4000000e+001  1.3000000e+001  2.4563295e+001  1.7628424e+001  1.3936135e+001  3.4001577e+000  1.4360204e+000  4.2051706e+000  3.8249337e+000  4.6867482e+000  2.6085972e+000  1.0163000e+003  3.0900000e+001  4.2700000e+001  0.0000000e+000
  1.7903825e+001  1.7000000e+001  5.4000000e+001  1.4000000e+001  2.0217904e+001  1.5448185e+001  1.2017658e+001  4.5047703e+000  3.4717333e+000  5.3771283e+000  3.6046298e+000  4.1559431e+000  4.0689430e+000  1.0152000e+003  3.0900000e+001  4.2700000e+001  0.0000000e+000
  1.7904098e+001  1.7000000e+001  5.4000000e+001  1.5000000e+001  2.1955543e+001  1.8123577e+001  1.3689120e+001  2.6688210e+000  3.3124327e+000  4.7551905e+000  4.7860973e+000  3.1129532e+000  3.8950777e+000  1.0163000e+003  3.1000000e+001  4.3300000e+001  0.0000000e+000
  1.7904372e+001  1.7000000e+001  5.4000000e+001  1.6000000e+001  2.0522702e+001  1.6007345e+001  1.1266939e+001  4.2410428e+000  3.4717333e+000  2.6199383e+000  4.7401195e+000  2.5031065e+000  1.9354794e+000  1.0147000e+003  3.0900000e+001  4.2700000e+001  0.0000000e+000
  1.7904645e+001  1.7000000e+001  5.4000000e+001  1.7000000e+001  2.0645124e+001  1.5320158e+001  1.2075955e+001  1.3866996e+000  4.4192011e+000  3.4778883e+000  4.3842571e+000  3.7292795e+000  1.9992102e+000  1.0148000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7904918e+001  1.7000000e+001  5.4000000e+001  1.8000000e+001  2.1179927e+001  1.5182798e+001  9.6747906e+000  2.9680503e+000  3.1975881e+000  3.6085560e+000  3.9484690e+000  4.2957205e+000  3.0289540e+000  1.0171000e+003  3.0900000e+001  4.2900000e+001  0.0000000e+000
  1.7905191e+001  1.7000000e+001  5.4000000e+001  1.9000000e+001  1.9862704e+001  1.6037491e+001  1.2108394e+001  3.7075017e+000  2.3288444e+000  2.7425026e+000  2.2517823e+000  1.9349557e+000  1.3541757e+000  1.0149000e+003  3.1000000e+001  4.2500000e+001  0.0000000e+000
  1.7905464e+001  1.7000000e+001  5.4000000e+001  2.0000000e+001  1.6638397e+001  1.4473445e+001  9.7728295e+000  5.7219742e+000  2.8197124e+000  3.0261224e+000  3.0135307e+000  1.8191319e+000  2.3891890e+000  1.0136000e+003  3.1000000e+001  4.3100000e+001  0.0000000e+000
  1.7905738e+001  1.7000000e+001  5.4000000e+001  2.1000000e+001  1.8020181e+001  1.6815828e+001  1.1118996e+001  3.9306558e+000  2.1760270e+000  1.6353723e+000  5.4142668e+000  3.7074937e+000  4.5042961e+000  1.0139000e+003  3.0900000e+001  4.2900000e+001  0.0000000e+000
  1.7906011e+001  1.7000000e+001  5.4000000e+001  2.2000000e+001  1.4603245e+001  1.5846188e+001  9.1008845e+000  2.0936922e+000  2.3214351e+000  2.0304142e+000  4.3940029e+000  4.2255260e+000  2.9651683e+000  1.0143000e+003  3.1000000e+001  4.3100000e+001  0.0000000e+000
  1.7906284e+001  1.7000000e+001  5.4000000e+001  2.3000000e+001  2.3240810e+001  1.8632021e+001  1.2153756e+001  9.0570115e-001  1.4415774e+000  6.3966403e-001  3.1251972e+000  3.5264186e+000  8.4398799e-001  1.0146000e+003  3.0900000e+001  4.2500000e+001  0.0000000e+000
  1.7906557e+001  1.7000000e+001  5.4000000e+001  2.4000000e+001  2.2276694e+001  1.7173907e+001  1.0669525e+001  2.7438819e+000  2.1047122e+000  1.7619883e+000  4.7122756e+000  3.9770714e+000  1.9387832e+000  1.0142000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7906831e+001  1.7000000e+001  5.4000000e+001  2.5000000e+001  2.5332327e+001  1.8555724e+001  1.2552975e+001  2.9660217e+000  2.4233133e+000  6.3459939e-001  5.8802355e+000  4.5951723e+000  4.5490452e+000  1.0161000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7907104e+001  1.7000000e+001  5.4000000e+001  2.6000000e+001  2.3258644e+001  1.8367176e+001  1.0188117e+001  5.2361070e+000  3.5856517e+000  1.3406102e+000  5.4797493e+000  4.0247889e+000  5.0096689e+000  1.0149000e+003  3.1000000e+001  4.3100000e+001  0.0000000e+000
  1.7907377e+001  1.7000000e+001  5.4000000e+001  2.7000000e+001  2.0683535e+001  1.9102492e+001  1.2374732e+001  2.1373086e+000  2.9567850e+000  1.3284551e+000  4.1581168e+000  3.5957832e+000  2.6243263e+000  1.0148000e+003  3.1000000e+001  4.3300000e+001  0.0000000e+000
  1.7907650e+001  1.7000000e+001  5.4000000e+001  2.8000000e+001  1.6264825e+001  1.8119471e+001  9.2377161e+000  3.1202008e+000  2.9475233e+000  4.5429821e-001  3.5798478e+000  3.1853263e+000  1.0295465e+000  1.0156000e+003  3.1000000e+001  4.2500000e+001  0.0000000e+000
  1.7907923e+001  1.7000000e+001  5.4000000e+001  2.9000000e+001  2.1866324e+001  1.6584131e+001  1.3356854e+001  2.9051615e+000  3.1809171e+000  3.7979735e+000  4.2212846e+000  2.9951775e+000  2.1210426e+000  1.0171000e+003  3.1100000e+001  4.2900000e+001  0.0000000e+000
  1.7908197e+001  1.7000000e+001  5.4000000e+001  3.0000000e+001  2.0274269e+001  1.6829305e+001  1.1894857e+001  5.3699994e+000  2.0296928e+000  9.0505117e-001  3.9561978e+000  2.2773100e+000  2.5669481e+000  1.0164000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7908470e+001  1.7000000e+001  5.4000000e+001  3.1000000e+001  2.3353529e+001  1.6039055e+001  1.6669161e+001  3.1496166e+000  2.7391359e+000  3.3988799e+000  1.2786927e+000  1.9372910e+000  7.9961396e-001  1.0168000e+003  3.1100000e+001  4.2700000e+001  0.0000000e+000
  1.7908743e+001  1.7000000e+001  5.4000000e+001  3.2000000e+001  2.1598367e+001  1.6865152e+001  1.6080753e+001  6.1611819e+000  2.6437408e+000  4.3206444e+000  3.7148890e-001  2.7821622e+000  1.1600667e+000  1.0180000e+003  3.1000000e+001  4.2500000e+001  0.0000000e+000
  1.7909016e+001  1.7000000e+001  5.4000000e+001  3.3000000e+001  2.4711161e+001  1.7012008e+001  1.3104933e+001  4.0858493e+000  2.4622123e+000  2.7242699e+000  2.0409290e+000  3.1965385e+000  2.1216165e+000  1.0165000e+003  3.1100000e+001  4.2500000e+001  0.0000000e+000
  1.7909290e+001  1.7000000e+001  5.4000000e+001  3.4000000e+001  2.4535224e+001  2.1491963e+001  1.5433507e+001  5.6438703e+000  3.3105804e+000  4.2122611e+000  3.4566660e+000  1.6290027e+000  2.7185742e+000  1.0180000e+003  3.1100000e+001  4.3100000e+001  0.0000000e+000
  1.7909563e+001  1.7000000e+001  5.4000000e+001  3.5000000e+001  2.1004422e+001  1.7166726e+001  1.2366096e+001  2.9538496e+000  2.3853405e+000  1.6556308e+000  4.6589049e+000  2.3427313e+000  3.5585779e+000  1.0179000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7909836e+001  1.7000000e+001  5.4000000e+001  3.6000000e+001  2.0228121e+001  1.7626543e+001  1.3461689e+001  1.6311547e+000  3.2429702e+000  3.1578030e+000  5.0966555e+000  4.6226061e+000  2.2591079e+000  1.0169000e+003  3.1100000e+001  4.2700000e+001  0.0000000e+000
  1.7910109e+001  1.7000000e+001  5.4000000e+001  3.7000000e+001  2.1008652e+001  1.7523572e+001  1.3073787e+001  2.9386346e+000  2.2575296e+000  1.6191654e+000  4.3725514e+000  4.1937217e+000  1.3363697e+000  1.0164000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7910383e+001  1.7000000e+001  5.4000000e+001  3.8000000e+001  2.0787651e+001  1.6320514e+001  1.2121134e+001  3.9641289e+000  2.6103989e+000  8.6757283e-001  3.8795288e+000  3.1415883e+000  2.4943951e+000  1.0170000e+003  3.1100000e+001  4.3100000e+001  0.0000000e+000
  1.7910656e+001  1.7000000e+001  5.4000000e+001  3.9000000e+001  2.4917152e+001  1.7602175e+001  1.1991695e+001  3.8008207e+000  1.7036824e+000  1.5117950e+000  3.8195435e+000  3.1121858e+000  4.2742023e+000  1.0170000e+003  3.1000000e+001  4.2500000e+001  0.0000000e+000
  1.7910929e+001  1.7000000e+001  5.4000000e+001  4.0000000e+001  2.3196631e+001  1.5607011e+001  1.2429131e+001  3.9783296e+000  2.6011372e+000  3.7665728e+000  3.6357809e+000  4.1489615e+000  2.8492809e+000  1.0161000e+003  3.1100000e+001  4.2700000e+001  0.0000000e+000
  1.7911202e+001  1.7000000e+001  5.4000000e+001  4.1000000e+001  2.5651997e+001  1.7131065e+001  1.1343087e+001  1.3572838e+000  1.9083650e+000  1.1836064e+000  3.8825562e+000  4.7585334e+000  1.5723979e+000  1.0161000e+003  3.1100000e+001  4.2700000e+001  0.0000000e+000
  1.7911475e+001  1.7000000e+001  5.4000000e+001  4.2000000e+001  1.6275093e+001  1.5791951e+001  1.1911146e+001  2.3533623e+000  2.5122253e+000  1.3780885e+000  4.2999703e+000  3.0877226e+000  3.1427426e+000  1.0160000e+003  3.1000000e+001  4.2900000e+001  0.0000000e+000
  1.7911749e+001  1.7000000e+001  5.4000000e+001  4.3000000e+001  1.8353557e+001  1.6084946e+001  8.7830736e+000  1.1606039e+000  2.7030155e+000 -2.7318668e-001  3.9123329e+000  2.0712126e+000  4.1092677e+000  1.0160000e+003  3.1100000e+001  4.2900000e+001  0.0000000e+000
  1.7912022e+001  1.7000000e+001  5.4000000e+001  4.4000000e+001  1.6435781e+001  1.6927104e+001  9.4172922e+000  3.5147778e+000  2.7085725e+000  1.2028520e+000  3.1522479e+000  2.9910737e+000  1.9580643e+000  1.0151000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7912295e+001  1.7000000e+001  5.4000000e+001  4.5000000e+001  2.1415005e+001  1.6932434e+001  9.6380139e+000  3.4265305e+000  2.6891230e+000  1.2955349e-001  1.6559593e+000  1.7677838e+000 -1.1581014e-001  1.0152000e+003  3.1100000e+001  4.2300000e+001  0.0000000e+000
  1.7912568e+001  1.7000000e+001  5.4000000e+001  4.6000000e+001  2.2919495e+001  1.6253984e+001  8.7418777e+000  5.5799671e+000  2.9892008e+000  1.6667730e+000  3.5641047e+000  2.0592809e+000  2.6809862e+000  1.0148000e+003  3.1100000e+001  4.2300000e+001  0.0000000e+000
  1.7912842e+001  1.7000000e+001  5.4000000e+001  4.7000000e+001  2.0217885e+001  1.7133256e+001  1.0010096e+001  4.7542971e+000  3.0466231e+000  2.1995732e+000  5.8819777e+000  5.0503123e+000  4.2317062e+000  1.0149000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7913115e+001  1.7000000e+001  5.4000000e+001  4.8000000e+001  2.0554467e+001  1.6237441e+001  1.1293758e+001  7.2018913e+000  3.3513317e+000  1.8116217e+000  5.0243825e+000  5.1394767e+000  3.0760447e+000  1.0155000e+003  3.1100000e+001  4.2500000e+001  0.0000000e+000
  1.7913388e+001  1.7000000e+001  5.4000000e+001  4.9000000e+001  2.1338660e+001  1.6264741e+001  1.4558191e+001  3.0938281e+000  2.4205348e+000 -1.9731837e-001  4.2298286e+000  3.8600694e+000  3.1784729e+000  1.0142000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7913661e+001  1.7000000e+001  5.4000000e+001  5.0000000e+001  2.1671428e+001  1.5800080e+001  1.2519958e+001  2.2255559e+000  2.6678212e+000  1.3406102e+000  4.2976396e+000  4.4339596e+000  3.3474030e+000  1.0132000e+003  3.1100000e+001  4.2500000e+001  0.0000000e+000
  1.7913934e+001  1.7000000e+001  5.4000000e+001  5.1000000e+001  2.2684767e+001  1.5765787e+001  1.4466392e+001  3.6009964e+000  1.7583262e+000  1.1127014e+000  3.7853947e+000  3.9371329e+000  2.8957466e+000  1.0140000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7914208e+001  1.7000000e+001  5.4000000e+001  5.2000000e+001  1.7349211e+001  1.5811908e+001  1.2473700e+001  2.9366059e+000  2.2566035e+000  2.4659732e+000  3.2147449e+000  2.5867503e+000  2.1363533e+000  1.0141000e+003  3.1100000e+001  4.2300000e+001  0.0000000e+000
  1.7914481e+001  1.7000000e+001  5.4000000e+001  5.3000000e+001  1.8748099e+001  1.6398047e+001  1.3049789e+001  4.2613295e+000  2.1954765e+000  2.0840994e+000  4.0501750e+000  3.4317778e+000  1.9125151e+000  1.0136000e+003  3.1200000e+001  4.2500000e+001  0.0000000e+000
  1.7914754e+001  1.7000000e+001  5.4000000e+001  5.4000000e+001  1.7717333e+001  1.6011937e+001  1.1436895e+001  4.6609781e+000  2.5066683e+000  2.8843125e+000  4.2077669e+000  2.6517739e+000  2.0769646e+000  1.0125000e+003  3.1100000e+001  4.2300000e+001  0.0000000e+000
  1.7915027e+001  1.7000000e+001  5.4000000e+001  5.5000000e+001  2.3117732e+001  1.6026214e+001  1.1899328e+001  2.4223372e+000  2.7965582e+000  1.3203516e+000  3.3496561e+000  1.7860402e+000  1.2844435e+000  1.0113000e+003  3.1100000e+001  4.2100000e+001  2.0000000e+000
  1.7915301e+001  1.7000000e+001  5.4000000e+001  5.6000000e+001  2.3075441e+001  1.6933325e+001  1.3028681e+001  5.0656984e+000  2.6279960e+000  1.9514058e+000  2.8479440e+000  2.7723960e+000  2.5514985e+000  1.0119000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7915574e+001  1.7000000e+001  5.4000000e+001  5.7000000e+001  2.5187341e+001  1.5244873e+001  1.2218545e+001  1.6372407e+000  1.6092134e+000  2.5216843e+000  2.6119947e+000  2.5816329e+000  3.7089690e+000  1.0106000e+003  3.1100000e+001  4.1900000e+001  0.0000000e+000
  1.7915847e+001  1.7000000e+001  5.4000000e+001  5.8000000e+001  2.0710162e+001  1.7005592e+001  1.3360717e+001  1.8228643e+000  2.5928017e+000  3.8516587e+000  3.0225322e+000  2.2054734e+000  2.4765690e+000  1.0092000e+003  3.1200000e+001  4.1900000e+001  0.0000000e+000
  1.7916120e+001  1.7000000e+001  5.4000000e+001  5.9000000e+001  2.1686429e+001  1.6179658e+001  1.3944530e+001  1.2608204e-001  2.2871669e+000  2.3879778e+000  4.2966096e+000  3.7883165e+000  2.9719035e+000  1.0090000e+003  3.1100000e+001  4.1800000e+001  0.0000000e+000
  1.7916667e+001  1.7000000e+001  5.5000000e+001  0.0000000e+000  1.9192227e+001  1.6156488e+001  1.1179814e+001  1.3229992e+000  3.0169857e+000  2.3130211e+000  5.5426987e+000  5.2145820e+000  3.2922826e+000  1.0086000e+003  3.1100000e+001  4.2100000e+001  0.0000000e+000
  1.7916940e+001  1.7000000e+001  5.5000000e+001  1.0000000e+000  1.9492177e+001  1.4944388e+001  1.1012512e+001  1.6108680e+000  1.4239802e+000  1.7447685e+000  5.0428944e+000  4.3061587e+000  3.1558579e+000  1.0073000e+003  3.1100000e+001  4.1900000e+001  0.0000000e+000
  1.7917213e+001  1.7000000e+001  5.5000000e+001  2.0000000e+000  1.9722258e+001  1.5361327e+001  8.7325434e+000  8.7030080e-001  2.0852627e+000  2.4224173e+000  4.3952603e+000  3.2936649e+000  3.4694913e+000  1.0077000e+003  3.1100000e+001  4.1600000e+001  0.0000000e+000
  1.7917486e+001  1.7000000e+001  5.5000000e+001  3.0000000e+000  2.0067692e+001  1.3519225e+001  1.3026061e+001  6.7940265e-001  1.4239802e+000  7.5007318e-001  4.1845798e+000  3.2625460e+000  2.8517165e+000  1.0075000e+003  3.1200000e+001  4.1800000e+001  0.0000000e+000
  1.7917760e+001  1.7000000e+001  5.5000000e+001  4.0000000e+000  1.9815217e+001  1.6192393e+001  1.2618968e+001  8.7030080e-001  2.8891748e+000  2.4355854e+000  3.8933263e+000  3.5748206e+000  2.4176772e+000  1.0071000e+003  3.1100000e+001  4.1800000e+001  0.0000000e+000
  1.7918033e+001  1.7000000e+001  5.5000000e+001  5.0000000e+000  2.3540335e+001  1.7892383e+001  1.2036334e+001  1.1620240e+000  2.2464156e+000  9.5569757e-001  4.6933514e+000  3.8234366e+000  3.1313228e+000  1.0069000e+003  3.1100000e+001  4.1900000e+001  0.0000000e+000
  1.7918306e+001  1.7000000e+001  5.5000000e+001  6.0000000e+000  2.3654727e+001  1.8105911e+001  1.1142456e+001 -5.2238335e-002  2.3705219e+000  9.0707702e-001  4.7620787e+000  3.6745108e+000  2.7854648e+000  1.0065000e+003  3.1200000e+001  4.1600000e+001  0.0000000e+000
  1.7918579e+001  1.7000000e+001  5.5000000e+001  7.0000000e+000  2.2236551e+001  1.6391647e+001  1.0604741e+001  5.6773434e+000  3.1253472e+000  2.4831930e+000  4.2872737e+000  4.6324812e+000  2.5130401e+000  1.0065000e+003  3.1200000e+001  4.1800000e+001  0.0000000e+000
  1.7918852e+001  1.7000000e+001  5.5000000e+001  8.0000000e+000  2.2068421e+001  1.4946077e+001  1.2915821e+001  2.7317099e+000  2.3140258e+000  2.6564037e+000  4.9377606e+000  4.9478687e+000  4.3448440e+000  1.0063000e+003  3.1100000e+001  4.1400000e+001  0.0000000e+000
  1.7919126e+001  1.7000000e+001  5.5000000e+001  9.0000000e+000  1.8459090e+001  1.2843847e+001  1.0218248e+001  3.3281398e+000  2.2982809e+000  3.2449148e+000  4.7782777e+000  4.1273649e+000  4.3155325e+000  1.0049000e+003  3.1200000e+001  4.1400000e+001  0.0000000e+000
  1.7919399e+001  1.7000000e+001  5.5000000e+001  1.0000000e+001  2.0947682e+001  1.4456757e+001  1.0646740e+001  1.5418931e+000  1.3434038e+000 -6.1788608e-003  4.3827198e+000  4.7390713e+000  3.2331194e+000  1.0044000e+003  3.1100000e+001  4.1400000e+001  0.0000000e+000
  1.7919672e+001  1.7000000e+001  5.5000000e+001  1.1000000e+001  1.5222546e+001  1.2795383e+001  8.2220032e+000  1.0896004e+000  2.2010335e+000  1.0924428e+000  5.6777101e+000  5.1998146e+000  4.0564659e+000  1.0042000e+003  3.1200000e+001  4.1400000e+001  0.0000000e+000
